dev,contributions,collaborators,knum,aknum,tenure,degree,popcon,psizes,bugs,deps,betweenness,closeness,degree_cent,packs_avg_degree,clus_sq,clus_dot,clus_red
D1010,174,32,4,5.17777777778,8,76,503.105263158,14.2270659074,2.59210526316,5.53947368421,0.0625051196513,0.103950616767,0.0574018126888,2.13157894737,0.0865979381443,0.0215428679918,0.0722807017544
D1013,18,4,2,2,0,5,341.4,13.3778083742,4.6,6.4,5.81343166324e-05,0.0812614811833,0.00377643504532,3.0,1.0,0.118209622528,1.0
D1012,8,4,2,2,8,4,83.5,13.3983262981,5.0,6.75,0.000835074036707,0.0913177727212,0.00302114803625,2.0,0.0,0.0537118437118,0.0
D1015,2,0,1,1,13,1,24.0,10.9372768352,1.0,1.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D1014,4,2,2,2,6,2,780.5,10.0206481723,0.5,1.5,1.2218249889e-08,0.0709180068968,0.00151057401813,3.0,1.0,0.277777777778,1.0
D1017,3,0,1,1,11,3,0.333333333333,14.1402904187,3.0,4.33333333333,1.09964249001e-07,0.582886857863,0.00226586102719,1.0,0.0,0.0,0.0
D1016,386,53,5,5.45591397849,0,151,278.741721854,11.9904924315,1.70198675497,1.80794701987,0.112779404995,0.118422803698,0.114048338369,2.90066225166,0.208020223707,0.0170609998937,0.487328918322
D2874,518,1,2,2,2,59,34.6610169492,11.1761694593,2.01694915254,3.01694915254,0.000603245542644,0.0845224333697,0.0445619335347,1.98305084746,1.0,0.271028037383,0.966101694915
D2875,7,1,2,2,11,3,55.3333333333,12.1813085304,0.333333333333,1.0,5.49821245004e-08,0.0664834322893,0.00226586102719,2.0,1.0,0.272727272727,1.0
D2870,7,3,2,2,11,5,163.4,13.469589017,2.4,4.8,0.00286412882948,0.0869303098966,0.00377643504532,2.2,0.428571428571,0.291483239822,0.6
D2871,28,1,1,1,0,1,13.0,14.1020479755,22.0,4.0,0.0,0.0834969426362,0.000755287009063,2.0,0.0,0.00305810397554,0.0
D1383,16,7,2,2,2,5,30.0,16.0799530428,2.0,7.0,0.00233637631974,0.102952266136,0.00377643504532,2.8,0.130434782609,0.0144217056021,0.3
D1382,6,2,2,2,11,2,10498.0,14.0029299321,5.0,8.5,4.14995185107e-05,0.0872867318285,0.00151057401813,2.0,0.0,0.0093137254902,0.0
D1385,162,26,5,5.8801843318,6,37,17400.9459459,14.0565495667,12.7297297297,15.6756756757,0.00860727266145,0.0998519195428,0.0279456193353,3.59459459459,0.152431548835,0.0386537544972,0.334834834835
